state	constituency	candidate_name	sex	age	category	partyname	partysymbol	general	postal	total	pct_of_total_votes	pct_of_polled_votes	totalvoters
Uttar Pradesh	Ghosi	RAVI SHANKAR BHARAT	M	32	GEN	JaRaP	Kite	2543	0	2543	0.134471147	0.244559207	1891112
Uttar Pradesh	Ghosi	RAJKUMAR CHAUHAN	M	45	GEN	JPS	Saw	2246	0	2246	0.118766102	0.215996846	1891112
Uttar Pradesh	Ghosi	VIJAY KUMAR UPADHYAY	M	31	GEN	RKSP	Auto- Rickshaw	3826	0	3826	0.202314829	0.36794476	1891112
Uttar Pradesh	Ghosi	DR. SHAMEEM ABIDI	M	47	GEN	PECP	Ceiling Fan	7581	0	7581	0.400875252	0.729061481	1891112
Uttar Pradesh	Ghosi	HARINATH	M	50	GEN	NAP	HOCKEY & BALL	1786	0	1786	0.094441789	0.171758845	1891112
Uttar Pradesh	Ghosi	HARISH CHANDRA	M	67	SC	RJPK	Battery Torch	4130	0	4130	0.218390027	0.397180308	1891112
Uttar Pradesh	Ghosi	HEMANT KUMAR	M	40	GEN	BaSaP	Walking Stick	2949	0	2949	0.155939997	0.283604051	1891112
Uttar Pradesh	Ghosi	DOODHNATH CHAUHAN	M	59	GEN	IND	Cup & Saucer	8163	0	8163	0.431650796	0.785032169	1891112
Uttar Pradesh	Ghosi	VISHUN DAYAL	M	63	GEN	IND	Coat	2721	0	2721	0.143883599	0.26167739	1891112
Uttar Pradesh	Ghosi	SURYA KUMAR	M	27	GEN	IND	Air Conditioner	4030	0	4030	0.213102133	0.387563352	1891112
Uttar Pradesh	Ghosi	None of the Above				NOTA	NOTA	4457	0	4457	0.23568144	0.428627756	1891112
Uttar Pradesh	Salempur	DR.BHOLA PANDEY	M	60	GEN	INC	Hand	41839	51	41890	2.520856188	4.894983956	1661737
Uttar Pradesh	Salempur	RAVINDRA KUSHAWAHA	M	50	GEN	BJP	Lotus	391636	577	392213	23.60259175	45.83137604	1661737
Uttar Pradesh	Salempur	RAVI SHANKER SINGHPAPPU	M	43	GEN	BSP	Elephant	159580	291	159871	9.620716154	18.68145094	1661737
Uttar Pradesh	Salempur	HARIBANSH SAHAI KUSHWAHA	M	78	GEN	SP	Bicycle	159453	235	159688	9.609703581	18.66006679	1661737
Uttar Pradesh	Salempur	ONKAR SINGH	M	38	GEN	SaSaP	Cup & Saucer	4946	1	4947	0.297700539	0.578073183	1661737
Uttar Pradesh	Salempur	OM PRAKASH RAJBHAR	M	47	GEN	SBSP	Ring	66068	16	66084	3.976802587	7.722132245	1661737
Uttar Pradesh	Salempur	CHANDRA PRATAP SINGH	M	30	GEN	AAAP	Broom	4251	12	4263	0.25653879	0.498145538	1661737
Uttar Pradesh	Salempur	FIROZ AKHTAR	M	45	GEN	RUC	Walking Stick	1506	1	1507	0.090688238	0.176097895	1661737
Uttar Pradesh	Salempur	SHRIRAM CHAUDHARY	M	55	GEN	CPI(ML)(L)	Flag with Three Stars	3572	0	3572	0.214955796	0.417399921	1661737
Uttar Pradesh	Salempur	DR SANJAY KR. SINGH	M	41	GEN	JD(U)	Arrow	1674	1	1675	0.100798141	0.195729246	1661737
Uttar Pradesh	Salempur	RAM KRIPAL	M	33	GEN	IND	Kettle	4377	0	4377	0.263399082	0.511466812	1661737
Uttar Pradesh	Salempur	SIYARAM DAS	M	50	GEN	IND	Almirah	2709	0	2709	0.163022187	0.316555539	1661737
Uttar Pradesh	Salempur	SUSHANT RAJ PATHAK	M	28	GEN	IND	Bat	3630	1	3631	0.218506298	0.424294265	1661737
Uttar Pradesh	Salempur	None of the Above				NOTA	NOTA	8320	2	8322	0.50080127	0.972453007	1661737
Uttar Pradesh	Ballia	NEERAJ SHEKHAR	M	45	GEN	SP	Bicycle	220089	235	220324	12.45985485	23.38215848	1768271
Uttar Pradesh	Ballia	BHARAT SINGH	M	62	GEN	BJP	Lotus	359329	429	359758	20.34518465	38.17976512	1768271
Uttar Pradesh	Ballia	VIRENDRA KUMAR PATHAK	M	58	GEN	BSP	Elephant	141471	213	141684	8.012572733	15.03639069	1768271
Uttar Pradesh	Ballia	SUDHA RAI	F	59	GEN	INC	Hand	13486	15	13501	0.76351419	1.432810414	1768271
Uttar Pradesh	Ballia	AFZAL ANSARI	M	60	GEN	QED	Glass Tumbler	163820	123	163943	9.271372997	17.39865474	1768271
Uttar Pradesh	Ballia	AVADHESH VERMA	M	39	GEN	BMUP	Cot	2527	2	2529	0.143021064	0.26839327	1768271
Uttar Pradesh	Ballia	COL(RETD) BHARAT SINGH SHAURYA CHAKRA	M	71	GEN	AAAP	Broom	3289	8	3297	0.186453321	0.349898225	1768271
Uttar Pradesh	Ballia	MANNU YADAV	M	42	GEN	NAP	HOCKEY & BALL	980	0	980	0.055421369	0.104003719	1768271
Uttar Pradesh	Ballia	RAMJI	M	60	GEN	BSD	Walking Stick	1096	0	1096	0.06198145	0.116314363	1768271
Uttar Pradesh	Ballia	RAMROOP	M	47	GEN	jhspt	BUCKET	6435	0	6435	0.363914807	0.682922377	1768271
Uttar Pradesh	Ballia	SUCHIT GOND	M	67	SC	GGP	Saw	2505	1	2506	0.141720358	0.265952366	1768271
Uttar Pradesh	Ballia	BHOLA NATH	M	36	GEN	IND	Stethoscope	2814	1	2815	0.159195056	0.298745376	1768271
Uttar Pradesh	Ballia	MANISH	M	38	SC	IND	Shuttle	6165	1	6166	0.348702207	0.654374418	1768271
Uttar Pradesh	Ballia	MANOJ	M	45	GEN	IND	Cauliflower	6833	0	6833	0.386422669	0.725160622	1768271
Uttar Pradesh	Ballia	SHESHNATH	M	45	SC	IND	Almirah	3674	0	3674	0.207773582	0.389907819	1768271
Uttar Pradesh	Ballia	None of the Above				NOTA	NOTA	6669	1	6670	0.377204625	0.707862044	1768271
Uttar Pradesh	Jaunpur	KRISHNA PRATAP ''''''''K.P.''''''''	M	37	GEN	BJP	Lotus	366856	293	367149	19.85832213	36.45121193	1848842
Uttar Pradesh	Jaunpur	PARASNATH YADAV	M	64	GEN	SP	Bicycle	179834	169	180003	9.735986093	17.87102103	1848842
Uttar Pradesh	Jaunpur	RAVI KISHAN	M	44	GEN	INC	Hand	42749	10	42759	2.312744951	4.245190293	1848842
Uttar Pradesh	Jaunpur	SUBHASH PANDEY	M	58	GEN	BSP	Elephant	220625	214	220839	11.94471999	21.92529243	1848842
Uttar Pradesh	Jaunpur	ANUPATI RAM YADAV	M	55	GEN	BMUP	Cot	4023	3	4026	0.217757926	0.399708509	1848842
Uttar Pradesh	Jaunpur	ARVIND	M	31	GEN	SBSP	Ring	2204	0	2204	0.119209754	0.218817077	1848842
Uttar Pradesh	Jaunpur	GULAB CHAND DUBEY	M	40	GEN	SHS	Bow & Arrow	1751	0	1751	0.094707931	0.173842424	1848842
Uttar Pradesh	Jaunpur	PRAMOD KUMAR ALIAS PRAMOD BHAI PATEL	M	34	GEN	SPP	Bat	7206	0	7206	0.389757481	0.715424618	1848842
Uttar Pradesh	Jaunpur	PREMCHAND BIND	M	50	GEN	PMSP	Saw	6814	0	6814	0.36855502	0.676506154	1848842
Uttar Pradesh	Jaunpur	DR. K. P. YADAV	M	55	GEN	AAAP	Broom	43397	74	43471	2.351255543	4.315878932	1848842
Uttar Pradesh	Jaunpur	RAVISHANKAR MAURYA	M	36	GEN	SUCI	Glass Tumbler	2607	1	2608	0.14106127	0.258926923	1848842
Uttar Pradesh	Jaunpur	RAJESH PRAJAPATI	M	40	GEN	SaDa	Frying Pan	2329	0	2329	0.125970743	0.231227302	1848842
Uttar Pradesh	Jaunpur	SHAHABUDDIN	M	27	GEN	RUC	Sewing Machine	19633	3	19636	1.062070204	1.949497336	1848842
Uttar Pradesh	Jaunpur	SARFARAJ	M	39	GEN	PECP	Ceiling Fan	2063	1	2064	0.111637447	0.204917626	1848842
Uttar Pradesh	Jaunpur	ANIL KUMAR SINGH	M	38	GEN	IND	Kite	2694	0	2694	0.14571283	0.267465157	1848842
Uttar Pradesh	Jaunpur	JOGENDRA PRASAD	M	30	GEN	IND	Scissors	7281	0	7281	0.393814074	0.722870753	1848842
Uttar Pradesh	Jaunpur	DHANANJAY SINGH	M	38	GEN	IND	Auto- Rickshaw	64093	44	64137	3.469036294	6.367636517	1848842
Uttar Pradesh	Jaunpur	YOGISH CHANDRA DUBEY	M	43	GEN	IND	BUCKET	2773	0	2773	0.149985775	0.275308419	1848842
Uttar Pradesh	Jaunpur	RAVIKANT YADAV	M	27	GEN	IND	Batsman	20819	13	20832	1.126759344	2.068238364	1848842
Uttar Pradesh	Jaunpur	VIMAL KUMAR YADAV	M	29	GEN	IND	Electric Pole	2109	0	2109	0.114071403	0.209385307	1848842
Uttar Pradesh	Jaunpur	DR. SANJIVAN BIND	M	33	GEN	IND	Table	1863	0	1863	0.100765777	0.184961985	1848842
Uttar Pradesh	Jaunpur	None of the Above				NOTA	NOTA	2594	1	2595	0.140358127	0.257636259	1848842
Uttar Pradesh	Machhlishahr	TUFANI	M	53	SC	SP	Bicycle	191175	212	191387	10.11575771	19.17876444	1891969
Uttar Pradesh	Machhlishahr	TUFANI NISHAD	M	42	SC	INC	Hand	36258	17	36275	1.917314713	3.635093711	1891969
Uttar Pradesh	Machhlishahr	BHOLANATH ALIAS B.P. SAROJ	M	50	SC	BSP	Elephant	265700	355	266055	14.062334	26.66119524	1891969
Uttar Pradesh	Machhlishahr	RAM CHARITRA NISHAD	M	46	SC	BJP	Lotus	437723	487	438210	23.16158457	43.9127337	1891969
Uttar Pradesh	Machhlishahr	SUBAS CHANDRA	M	59	SC	CPI	Ears of Corn And Sickle	18775	2	18777	0.992458122	1.881630727	1891969
Uttar Pradesh	Machhlishahr	RAJ ALIAS VIRENDRA KUMAR SONKAR	M	26	SC	AAAP	Broom	9200	23	9223	0.48748156	0.924230718	1891969
Uttar Pradesh	Machhlishahr	RAJESH	M	35	SC	JD(U)	Arrow	1552	0	1552	0.082030942	0.155524891	1891969
Uttar Pradesh	Machhlishahr	LALJI	M	39	SC	BSCP	FLUTE	1542	1	1543	0.081555247	0.154623007	1891969
Uttar Pradesh	Machhlishahr	SIKANDAR	M	57	SC	BMUP	Cot	2108	6	2114	0.111735446	0.211842539	1891969
Uttar Pradesh	Machhlishahr	SURESH GAUTAM	M	46	SC	ARVP	Razor	1467	0	1467	0.077538268	0.147007098	1891969
Uttar Pradesh	Machhlishahr	HARI	M	47	SC	SBSP	Ring	2668	1	2669	0.141069965	0.267458721	1891969
Uttar Pradesh	Machhlishahr	OMPRAKASH ALIAS AMBEDKAR	M	46	SC	IND	Ceiling Fan	2706	2	2708	0.143131309	0.271366885	1891969
Uttar Pradesh	Machhlishahr	RAJESH SONKAR	M	47	SC	IND	Bat	4362	0	4362	0.23055346	0.437113129	1891969
Uttar Pradesh	Machhlishahr	SHRAVAN KUMAR PASWAN	M	46	SC	IND	Cup & Saucer	7833	0	7833	0.414013126	0.784939739	1891969
Uttar Pradesh	Machhlishahr	HARINATH	M	69	SC	IND	Kettle	5278	1	5279	0.279021485	0.529005092	1891969
Uttar Pradesh	Machhlishahr	None of the Above				NOTA	NOTA	8446	2	8448	0.446518944	0.846568482	1891969
Uttar Pradesh	Ghazipur	KAILASH NATH SINGH YADAV	M	56	GEN	BSP	Elephant	241542	103	241645	13.4134028	24.48987245	1801519
Uttar Pradesh	Ghazipur	MO. MAKSUD KHAN	M	35	GEN	INC	Hand	18904	4	18908	1.049558733	1.916259423	1801519
Uttar Pradesh	Ghazipur	MANOJ SINHA	M	55	GEN	BJP	Lotus	306791	138	306929	17.03723358	31.10617666	1801519
Uttar Pradesh	Ghazipur	SMT SHIVKANYA KUSHWAHA	F	47	GEN	SP	Bicycle	274337	140	274477	15.23586485	27.81728039	1801519
Uttar Pradesh	Ghazipur	ISHWAR DEV	M	60	GEN	ARVP	Razor	4018	1	4019	0.223089515	0.407311541	1801519
Uttar Pradesh	Ghazipur	ISHWARI	M	53	GEN	CPI(ML)(L)	Flag with Three Stars	6512	0	6512	0.361472735	0.659968339	1801519
Uttar Pradesh	Ghazipur	OMKAR CHAUHAN	M	40	GEN	JPS	Saw	2416	0	2416	0.134109049	0.244853119	1801519
Uttar Pradesh	Ghazipur	GUPTESHWAR	M	54	GEN	LD	Battery Torch	1111	0	1111	0.061670179	0.11259595	1801519
Uttar Pradesh	Ghazipur	DEENDAYAL	M	39	GEN	PMSP	Walking Stick	2122	0	2122	0.117789488	0.215057251	1801519
Uttar Pradesh	Ghazipur	DHARM YADAV ALIAS D.P.YADAV	M	60	GEN	RPD	Kite	59502	8	59510	3.303323473	6.031129588	1801519
Uttar Pradesh	Ghazipur	PAPPU	M	30	GEN	EKSP	Cup & Saucer	3584	1	3585	0.198998734	0.363327165	1801519
Uttar Pradesh	Ghazipur	BRIJ BHUSHAN	M	48	GEN	AAAP	Broom	6917	8	6925	0.384397833	0.70182444	1801519
Uttar Pradesh	Ghazipur	BHARAT	M	44	GEN	JRPa	Scissors	2483	1	2484	0.137883642	0.25174468	1801519
Uttar Pradesh	Ghazipur	RAJENDRA NATH RAM	M	55	SC	BMUP	Cot	3468	0	3468	0.192504214	0.351469625	1801519
Uttar Pradesh	Ghazipur	SATYA DEV YADAV	M	51	GEN	NAP	HOCKEY & BALL	6381	0	6381	0.354201094	0.646691949	1801519
Uttar Pradesh	Ghazipur	ARUN KUMAR SINGH	M	53	GEN	IND	Bat	34084	9	34093	1.892458531	3.455205865	1801519
Uttar Pradesh	Ghazipur	KUBER	M	53	SC	IND	Kettle	4889	0	4889	0.271382095	0.495482987	1801519
Uttar Pradesh	Ghazipur	LAKSHAMAN	M	71	GEN	IND	Pot	1588	0	1588	0.088147835	0.160938225	1801519
Uttar Pradesh	Ghazipur	None of the Above				NOTA	NOTA	5610	1	5611	0.311459385	0.568655152	1801519
Uttar Pradesh	Chandauli	ANIL KUMAR MAURYA	M	49	GEN	BSP	Elephant	257200	179	257379	16.15552499	26.24570184	1593133
Uttar Pradesh	Chandauli	TARUN PATEL URF TARUNENDRA CHAND PATEL	M	29	GEN	INC	Hand	27182	12	27194	1.70695102	2.77305303	1593133
Uttar Pradesh	Chandauli	DR MAHENDRA NATH PANDEY	M	57	GEN	BJP	Lotus	413760	375	414135	25.99500481	42.23057721	1593133
Uttar Pradesh	Chandauli	RAMKISHUN	M	57	GEN	SP	Bicycle	204036	109	204145	12.81405884	20.81727259	1593133
Uttar Pradesh	Chandauli	IRSHAD	M	42	GEN	AAAP	Broom	15583	15	15598	0.979077076	1.590574434	1593133
Uttar Pradesh	Chandauli	CHANCHAL	M	47	SC	JRPa	Bat	1362	0	1362	0.085491921	0.138887189	1593133
Uttar Pradesh	Chandauli	JITENDRA	M	31	ST	GGP	Cup & Saucer	2502	0	2502	0.157049035	0.255136379	1593133
Uttar Pradesh	Chandauli	MRITUNJAYA PANDEY	M	43	GEN	JaRaPa	Whistle	1318	0	1318	0.082730067	0.134400379	1593133
Uttar Pradesh	Chandauli	RAMASHANKER SINGH MAURYA	M	47	GEN	BSKD	Walking Stick	1423	0	1423	0.089320854	0.145107541	1593133
Uttar Pradesh	Chandauli	RAJA JAISWAL	M	25	GEN	AITC	Flowers and Grass	6169	1	6170	0.387287188	0.629173244	1593133
Uttar Pradesh	Chandauli	RAJENDRA	M	30	GEN	PMSP	Saw	7767	0	7767	0.487529917	0.792024082	1593133
Uttar Pradesh	Chandauli	RAM DULAR	M	50	GEN	CPI(ML)(L)	Flag with Three Stars	2386	0	2386	0.149767785	0.243307514	1593133
Uttar Pradesh	Chandauli	DR. VINAY KUMAR SINGH YADAV	M	63	GEN	INL	Iron	3881	1	3882	0.243670805	0.395859082	1593133
Uttar Pradesh	Chandauli	SHASHI SINHA	F	42	GEN	ESKP	Battery Torch	2987	1	2988	0.187554962	0.304695244	1593133
Uttar Pradesh	Chandauli	SANJEEV SINGH	M	38	GEN	SBSP	Ring	4992	1	4993	0.313407606	0.509151055	1593133
Uttar Pradesh	Chandauli	DR. HARIDWAR SINGH YADAV	M	72	GEN	JD(U)	Arrow	8755	1	8756	0.549608852	0.892875352	1593133
Uttar Pradesh	Chandauli	HEERALAL	M	39	SC	BMUP	Cart	4766	2	4768	0.299284492	0.486207136	1593133
Uttar Pradesh	Chandauli	GULVAS	F	39	GEN	IND	Kettle	1482	0	1482	0.093024248	0.151123946	1593133
Uttar Pradesh	Chandauli	BINDU	M	57	GEN	IND	Scissors	2769	0	2769	0.173808464	0.282363162	1593133
Uttar Pradesh	Chandauli	RAJNARAYAN	M	34	GEN	IND	Cauliflower	4221	0	4221	0.264949631	0.430427919	1593133
Uttar Pradesh	Chandauli	SANJAI	M	30	GEN	IND	Auto- Rickshaw	2148	0	2148	0.134828668	0.219037946	1593133
Uttar Pradesh	Chandauli	None of the Above				NOTA	NOTA	3184	2	3186	0.199983303	0.324885892	1593133
Uttar Pradesh	Varanasi	AJAY RAI	M	42	GEN	INC	Hand	75541	73	75614	4.280473052	7.335382204	1766487
Uttar Pradesh	Varanasi	KAILASH CHAURASIYA	M	55	GEN	SP	Bicycle	45266	25	45291	2.563902253	4.393720678	1766487
Uttar Pradesh	Varanasi	NARENDRA MODI	M	63	GEN	BJP	Lotus	580423	599	581022	32.89138273	56.36546722	1766487
Uttar Pradesh	Varanasi	VIJAY PRAKASH JAISAWAL	M	48	GEN	BSP	Elephant	60534	45	60579	3.429348758	5.87682332	1766487
Uttar Pradesh	Varanasi	HIRALAL YADAV	M	57	GEN	CPM	Hammer, Sickle and Star	2457	0	2457	0.139089617	0.238355782	1766487
Uttar Pradesh	Varanasi	A.K. AGGARWAL	M	47	GEN	AGRJP	Pen Nib with Seven Rays	2037	0	2037	0.115313614	0.197611204	1766487
Uttar Pradesh	Varanasi	ABHIMANYU SINGH PATEL	M	38	GEN	BMUP	Cot	1644	0	1644	0.093066068	0.15948592	1766487
Uttar Pradesh	Varanasi	ARVIND KEJRIWAL	M	45	GEN	AAAP	Broom	209111	127	209238	11.84486498	20.29836672	1766487
Uttar Pradesh	Varanasi	ARUN	M	29	GEN	BSCP	FLUTE	3634	0	3634	0.205719034	0.352537611	1766487
Uttar Pradesh	Varanasi	INDIRA TIWARI	F	56	GEN	AITC	Flowers and Grass	2674	0	2674	0.151373885	0.259407147	1766487
Uttar Pradesh	Varanasi	USMAN	M	30	GEN	RsAD	Walking Stick	878	0	878	0.049703168	0.08517557	1766487
Uttar Pradesh	Varanasi	OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH	M	39	GEN	ssrd	Grapes	1144	0	1144	0.064761303	0.11098047	1766487
Uttar Pradesh	Varanasi	DEVI PRASAD NAND	M	77	GEN	MADP	Auto- Rickshaw	1740	0	1740	0.098500583	0.168798966	1766487
Uttar Pradesh	Varanasi	NARENDRA NATH DUBEY ADIG	M	47	GEN	JSEP	Letter Box	2277	0	2277	0.128899901	0.22089382	1766487
Uttar Pradesh	Varanasi	BACHCHELAL	M	42	GEN	LPSP	Gas Cylinder	1172	0	1172	0.06634637	0.113696775	1766487
Uttar Pradesh	Varanasi	RAJESH BHARTI SURYA	M	38	SC	RaAD	Kite	4327	0	4327	0.244949439	0.419766165	1766487
Uttar Pradesh	Varanasi	RAM LAKHAN GUPTA	M	60	GEN	JAP	Almirah	1376	0	1376	0.077894714	0.133486999	1766487
Uttar Pradesh	Varanasi	LALLAN	M	56	GEN	MaJP	Television	997	0	997	0.056439702	0.096719867	1766487
Uttar Pradesh	Varanasi	SHIVHARI AGARWAL	M	54	GEN	BhNP	Black Board	2000	0	2000	0.113219061	0.1940218	1766487
Uttar Pradesh	Varanasi	SANTOSH KUMAR	M	28	SC	RVMP	Camera	1434	0	1434	0.081178067	0.139113631	1766487
Uttar Pradesh	Varanasi	HARI LAL	M	29	SC	RaIP	Stethoscope	838	0	838	0.047438787	0.081295134	1766487
Uttar Pradesh	Varanasi	HEMANT KUMAR YADAV	M	34	GEN	INL	Iron	1202	0	1202	0.068044656	0.116607102	1766487
Uttar Pradesh	Varanasi	AHMED SOHEL SIDDIQUI	M	50	GEN	IND	Hat	937	0	937	0.05304313	0.090899213	1766487
Uttar Pradesh	Varanasi	IFTEKHAR KURAISHI	M	42	GEN	IND	Bat	2323	0	2323	0.13150394	0.225356321	1766487
Uttar Pradesh	Varanasi	GHANSHYAM	M	42	ST	IND	Pot	1151	0	1151	0.06515757	0.111659546	1766487
Uttar Pradesh	Varanasi	JOHNSON THOMAS	M	48	GEN	IND	Table Lamp	1524	0	1524	0.086272925	0.147844612	1766487
Uttar Pradesh	Varanasi	NARENDRA BAHADUR SINGH	M	55	GEN	IND	Cup & Saucer	1306	0	1306	0.073932047	0.126696236	1766487
Uttar Pradesh	Varanasi	PRAKASH PRASAD	M	42	GEN	IND	Coconut	1361	0	1361	0.077045571	0.132031835	1766487
Uttar Pradesh	Varanasi	PRABHAT KUMAR	M	47	GEN	IND	Air Conditioner	1089	0	1089	0.061647779	0.10564487	1766487
Uttar Pradesh	Varanasi	PRAMOD KUMAR	M	60	GEN	IND	Sewing Machine	1807	0	1807	0.102293422	0.175298697	1766487
Uttar Pradesh	Varanasi	BACHCHAN PRASAD YADAV	M	35	GEN	IND	Glass Tumbler	1192	0	1192	0.067478561	0.115636993	1766487
Uttar Pradesh	Varanasi	BASEER KINNAR	O	50	GEN	IND	Harmonium	2850	0	2850	0.161337162	0.276481065	1766487
Uttar Pradesh	Varanasi	MANOJ KUMAR CHAUBEY	M	35	GEN	IND	Scissors	1074	0	1074	0.060798636	0.104189707	1766487
Uttar Pradesh	Varanasi	MAHENDRA MISHRA	M	57	GEN	IND	Battery Torch	573	0	573	0.032437261	0.055587246	1766487
Uttar Pradesh	Varanasi	RAVINDRA KUMAR	M	41	GEN	IND	Pressure Cooker	1012	0	1012	0.057288845	0.098175031	1766487
Uttar Pradesh	Varanasi	RAJIV KUMAR MISHRA	M	45	GEN	IND	Telephone	677	0	677	0.038324652	0.065676379	1766487
Uttar Pradesh	Varanasi	RAJENDRA PRASAD (GARIB DAS)	M	54	GEN	IND	Helmet	1367	0	1367	0.077385228	0.1326139	1766487
Uttar Pradesh	Varanasi	RAMPYARE SINGH	M	50	GEN	IND	Whistle	423	0	423	0.023945831	0.041035611	1766487
Uttar Pradesh	Varanasi	SHIV KUMAR SHAH	M	43	GEN	IND	Ring	312	0	312	0.017662174	0.030267401	1766487
Uttar Pradesh	Varanasi	SATISH SHANKAR JAYASWAL	M	32	GEN	IND	Table	459	0	459	0.025983775	0.044528003	1766487
Uttar Pradesh	Varanasi	SATYAPRAKASH SRIVASTAVA	M	42	GEN	IND	Envelope	599	0	599	0.033909109	0.058109529	1766487
Uttar Pradesh	Varanasi	SARVESH KUMAR GUPTA	M	54	GEN	IND	Carrot	3023	0	3023	0.171130611	0.293263951	1766487
Uttar Pradesh	Varanasi	None of the Above				NOTA	NOTA	2051	0	2051	0.116106147	0.198969356	1766487
Uttar Pradesh	Bhadohi	DR. AKHILESH KUMAR DWIVEDI	M	46	GEN	NCP	Clock	7732	2	7734	0.421563743	0.787453686	1834598
Uttar Pradesh	Bhadohi	RAKESH DHAR TRIPATHI	M	56	GEN	BSP	Elephant	245437	117	245554	13.38462159	25.00160362	1834598
Uttar Pradesh	Bhadohi	VIRENDRA SINGH	M	57	GEN	BJP	Lotus	403583	112	403695	22.00454814	41.10306643	1834598
Uttar Pradesh	Bhadohi	SARTAJ IMAM	M	58	GEN	INC	Hand	22569	4	22573	1.230405789	2.298318083	1834598
Uttar Pradesh	Bhadohi	SEEMA MISHRA	F	37	GEN	SP	Bicycle	238570	142	238712	13.01167885	24.30497081	1834598
Uttar Pradesh	Bhadohi	AJAY KUMAR MAURYA	M	43	GEN	PMSP	Saw	5807	1	5808	0.316581616	0.591353893	1834598
Uttar Pradesh	Bhadohi	TEJ BAHADUR YADAV ADVOCATE	M	61	GEN	JD(U)	Arrow	26985	10	26995	1.47143952	2.748553433	1834598
Uttar Pradesh	Bhadohi	RAJESH KUMAR ALIAS KHANNA MAURYA	M	37	GEN	AMP	Ceiling Fan	1920	0	1920	0.10465508	0.19548889	1834598
Uttar Pradesh	Bhadohi	RAM SAGAR BIND	M	38	GEN	QED	Glass Tumbler	2440	2	2442	0.13310818	0.248637432	1834598
Uttar Pradesh	Bhadohi	CHANDRASHEKHAR	M	31	GEN	IND	FLUTE	2191	0	2191	0.119426708	0.223081333	1834598
Uttar Pradesh	Bhadohi	JAGJEEVAN RAM ALIAS JEEVAN RAM 	M	33	SC	IND	Walking Stick	1964	0	1964	0.107053425	0.199968844	1834598
Uttar Pradesh	Bhadohi	JEEVAN KUMAR MALLAH	M	41	SC	IND	Kettle	4168	1	4169	0.227243243	0.424475616	1834598
Uttar Pradesh	Bhadohi	RAM SAKHA TRIPATHI	M	55	GEN	IND	Almirah	4319	0	4319	0.235419422	0.439748186	1834598
Uttar Pradesh	Bhadohi	SANTRAJ SINGH	M	45	GEN	IND	Kite	4821	0	4821	0.262782364	0.490860385	1834598
Uttar Pradesh	Bhadohi	None of the Above				NOTA	NOTA	8968	1	8969	0.488880943	0.913197842	1834598
Uttar Pradesh	Mirzapur	LALITESH PATI TRIPATHI	M	37	GEN	INC	Hand	152663	3	152666	8.872520502	15.15075731	1720661
Uttar Pradesh	Mirzapur	SAMUDRA BIND	F	34	GEN	BSP	Elephant	217452	5	217457	12.63799203	21.58069401	1720661
Uttar Pradesh	Mirzapur	SURENDRA SINGH PATEL	M	52	GEN	SP	Bicycle	108858	1	108859	6.326580308	10.80329798	1720661
Uttar Pradesh	Mirzapur	ANUPRIYA SINGH PATEL	F	33	GEN	AD	Cup & Saucer	436500	36	436536	25.37025015	43.32235726	1720661
Uttar Pradesh	Mirzapur	AJAD	M	35	GEN	GGP	Coat	6762	0	6762	0.392988508	0.671069006	1720661
Uttar Pradesh	Mirzapur	JITTOO RAM RATNA	M	52	SC	LD	Cauliflower	4209	0	4209	0.244615296	0.417706218	1720661
Uttar Pradesh	Mirzapur	JEERA BHARTI	F	46	SC	CPI(ML)(L)	Flag with Three Stars	4148	0	4148	0.241070147	0.411652505	1720661
Uttar Pradesh	Mirzapur	BRIJESH KUMAR RAI	M	54	GEN	AAAP	Broom	4317	1	4318	0.250950071	0.428523509	1720661
Uttar Pradesh	Mirzapur	BHAGWAN DAS	M	63	SC	BMUP	Cot	3324	0	3324	0.193181574	0.329877755	1720661
Uttar Pradesh	Mirzapur	RADHESHYAM INSAN	M	63	SC	BRPI	Batsman	2138	0	2138	0.124254574	0.212177689	1720661
Uttar Pradesh	Mirzapur	VINEET SAHAI	M	47	GEN	AITC	Flowers and Grass	4548	0	4548	0.264317027	0.451348986	1720661
Uttar Pradesh	Mirzapur	SHIVRAJ SAHNI	M	44	GEN	PMSP	Saw	4405	0	4405	0.256006267	0.437157494	1720661
Uttar Pradesh	Mirzapur	SANTOSH KUMAR	M	32	GEN	SPP	Bat	6811	0	6811	0.395836251	0.675931825	1720661
Uttar Pradesh	Mirzapur	SARVESH DUBEY	M	28	GEN	RPI(A)	Sewing Machine	4304	0	4304	0.25013643	0.427134132	1720661
Uttar Pradesh	Mirzapur	SUKCHARA NAND URF AALOO BABA	M	48	GEN	SHS	Bow & Arrow	4787	0	4787	0.278207038	0.475067633	1720661
Uttar Pradesh	Mirzapur	ASHOK KUMAR	M	29	SC	IND	Harmonium	11245	0	11245	0.653527917	1.115967314	1720661
Uttar Pradesh	Mirzapur	ADESH TYAGI	M	45	GEN	IND	Ceiling Fan	3300	0	3300	0.191786761	0.327495966	1720661
Uttar Pradesh	Mirzapur	DR. KARNAIL SINGH	M	48	GEN	IND	Telephone	3627	0	3627	0.210791086	0.359947839	1720661
Uttar Pradesh	Mirzapur	GIRJA SHANKAR URF CHUNMUN	M	41	SC	IND	PENCIL SHARPNER	2363	0	2363	0.137330944	0.23450696	1720661
